34-21-04-400-801,Pitot Air Data Module Installation,空速管大气数据模块安装,265
34-21-04-400-802,Static Air Data Module Installation,静态大气数据组件安装,266
34-21-05-000-801,Angle of Attack Sensor Removal,迎角传感器拆卸,267
34-21-05-400-801,Angle of Attack Sensor Installation,迎角传感器安装,268
34-21-05-200-801,Angle of Attack Sensor - Inspection,迎角传感器-检验,269
34-21-06-000-801,Total Air Temperature Probe Removal,全空温探头拆卸,270
34-21-06-400-801,Total Air Temperature Probe Installation,全空温探头安装,271
34-21-06-000-802,Total Air Temperature Probe -Inspection,全空温探头-检验,272
34-21-07-000-801,IRS Master Caution Unit Removal,IRS 主警戒组件拆卸,273
34-21-07-400-801,IRS Master Caution Unit Installation,IRS 主警戒组件安装,274
34-22-01-000-801,Radio Magnetic Indicator (RMI) Removal,无线电磁指示器(RMI)拆卸,275
34-22-01-400-801,Radio Magnetic Indicator (RMI) Installation,无线电磁指示器(RMI)安装,276
34-23-00-820-801,Standby Magnetic Compass Calibrator Procedure,备用磁罗盘校准器程序,277
34-23-00-820-802,Standby Magnetic Compass Taxi/Tow Around Procedure,备用磁罗盘滑行/旋转牵引程序,278
34-23-01-000-802,Standby Magnetic Compass Light -Removal,备用磁罗盘灯-拆卸,279
34-23-01-400-802,Standby Magnetic Compass Light -Installation,备用磁罗盘灯-安装,280
34-23-01-000-801,Standby Magnetic Compass Removal,备用磁罗盘拆卸,281
34-23-01-400-801,Standby Magnetic Compass Installation,备用磁罗盘安装,282
34-24-00-730-801,Standby Attitude Reference System -System Test,备用姿态基准系统-系统测试,283
34-24-01-000-802,Standby Attitude Indicator Light Removal,备用姿态指示器灯拆卸,284
34-24-01-400-802,Standby Attitude Indicator Light Installation,备用姿态指示器灯安装,285
34-24-01-000-801,Standby Attitude Indicator Removal,备用姿态指示器拆卸,286
34-24-01-400-801,Standby Attitude Indicator Installation,备用姿态指示器安装,287
34-24-02-000-801,Integrated Standby Flight Display Removal,综合备用飞行显示器拆卸,288
34-24-02-400-801,Integrated Standby Flight Display Installation,综合备用飞行显示器安装,289
34-24-02-710-801,Integrated Standby Flight Display -Operational Tes,综合备用飞行显示器-操作测试,290
34-24-02-730-801,Integrated Standby Flight Display -System Test,综合备用飞行显示器-系统测试,291
34-24-02-710-802,ISFD Dedicated Battery System -Operational Test,ISFD 专用电瓶系统-操作测试,292
34-24-03-000-801,ISFD Dedicated System and Battery Pack Removal,ISFD 专用系统和电瓶组拆卸,293
34-24-03-400-801,ISFD Dedicated Battery System and Battery Pack Installation,ISFD 专用电瓶系统和电瓶组安装,294
34-31-00-710-801,Instrument Landing System -Operational Test,仪表着陆系统-操作测试,295
34-31-00-730-801,Instrument Landing System - System Test,仪表着陆系统-系统测试,296
34-31-21-000-801,ILS Glide Slope Antenna Removal,ILS 下滑道天线拆卸,297
21-45-00,DOOR AREA HEATING SYSTEM -ADJUSTMENT/TEST,门区域加热系统-调整/测试,298
21-45-02,EMERGENCY EXIT DOOR HEATER SYSTEM - REMOVAL/INSTALLATION,应急出口门加热器系统-拆卸/安装,299
21-51-00,PACK FLOW CONTROL AND PACK COOLING SYSTEM - ADJUSTMENT/TEST,Pack 组件流量控制和Pack 组件冷却系统-调整/测试,300
21-51-00-700-801,Low Limit 35 Degree F BITE Test,低温限制35°F BITE 测试,301
21-51-00-700-803,Pack/Zone Temperature Controller BITE Test,Pack 组件/区域温度控制器BITE测试,302
21-51-00-700-802,Pack Flow Control Valve - Operational Tes,Pack 组件流量控制活门-操作测试,303
21-51-00-943-801,Pack Flow Control and Pack Cooling System Check,组件流量控制和组件冷却系统检查,304
21-51-01-000-801-001,Flow Control and Shutoff Valve Removal,拆卸流量控制活门和关断活门,305
21-51-01-400-801-001,Flow Control and Shutoff Valve Installation,安装流量控制活门和关断活门,306
21-51-01-000-802-002,Left Flow Control and Shutoff Valve Removal,左侧流量控制活门和关断活门拆卸,307
21-51-01-000-805-002,Right Flow Control and Shutoff Valve Removal,右侧流量控制和关断活门拆卸,308
21-51-01-000-805-002,Left Flow Control and Shutoff Valve Installation,左侧流量控制和关断活门安装,309
21-51-01-400-802-002,Right Flow Control and Shutoff Valve Installation,右侧流量控制和关断活门安装,310
34-31-21-400-801,ILS Glide Slope Antenna Installation,ILS 下滑道天线安装,311
34-31-31-000-801,Localizer Antenna Removal,定位信标天线拆卸,312
34-31-31-400-801,Localizer Antenna Installation,定位信标天线安装,313
34-31-42-000-801,Receiver for ILS - Removal,ILS 接收机-拆卸,314
34-31-42-400-801,Receiver for ILS - Installation,ILS 接收机-安装,315
34-31-52-000-801,Navigation Control Panel Removal,导航控制面板拆卸,316
34-31-52-400-801,Navigation Control Panel Installation,导航控制面板安装,317
34-31-62-000-801,RF Power Divider Removal,RF 电源分配器拆卸,318
34-31-62-400-801,RF Power Divider Installation,RF 电源分配器安装,319
34-31-72-000-801,Localizer Antenna Switch Removal,定位信标天线电门拆卸,320
34-31-72-400-801,Localizer Antenna Switch Installation,定位器天线电门安装,321
34-32-00-710-801,Marker Beacon System - Operational Test,标记信标系统-操作测试,322
34-32-00-730-801,Marker Beacon System - System Test,标记信标系统-系统测试,323
34-32-11-000-801,Marker Beacon Antenna Removal,标记信标天线拆卸,324
34-32-11-000-802,Marker Beacon Antenna with Gasket -Removal,带密封垫的标记信标天线-拆卸,325
34-32-11-400-801,Marker Beacon Antenna Installation,标记信标天线安装,326
34-32-11-400-802,Marker Beacon Antenna with Gasket -Installation,带密封垫的标记信标天线-安装,327
34-33-00-700-801,Radio Altitude Simulation Test,无线电高度模拟测试,328
34-33-00-710-801,Low Range Radio Altimeter (LRRA) System - Operational Test,低读数无线电高度计(LRRA)系统-操作测试,329
34-33-00-730-801,Low Range Radio Altimeter (LRRA) System - System Test,低读数无线电高度计(LRRA)系统-系统测试,330
34-33-11-000-801,Low Range Radio Altimeter (LRRA) Antenna Removal,低读数无线电高度计(LRRA)天线拆卸,331
34-33-11-000-802,Low Range Radio Altimeter (LRRA) Antenna with Gasket - Removal,带有密封垫的低读数无线电高度计(LRRA)天线-拆卸,332
34-33-11-400-801,Low Range Radio Altimeter (LRRA) Antenna Installation,低读数无线电高度计(LRRA)天线安装,333
34-33-11-400-802,Low Range Radio Altimeter (LRRA) Antenna with Gasket - Installation,带有密封垫的低读数无线电高度计(LRRA)天线-安装,334
34-33-11-211-802,Low Range Radio Altimeter (LRRA) Antenna Inspection and Check,低范围无线电高度计(LRRA)天线检验和检查,335
34-33-21-000-801,Low Range Radio Altimeter (LRRA) Receiver/Transmitter (R/T) Removal,低读数无线电高度计(LRRA)接收机/发射机(R/T)拆卸,336
34-33-21-400-801,Low Range Radio Altimeter (LRRA)Receiver/Transmitter (R/T) Installation,低读数无线电高度计(LRRA)接收机/发射机(R/T)安装,337
34-43-00-710-802-001,Weather Radar (WXR) System -Operational Test,气象雷达(WXR)系统-操作测试,338
34-43-00-730-802-001,Weather Radar (WXR) System - System Test,气象雷达(WXR)系统-系统测试,339
34-43-09-000-801,Weather Radar Receiver/Transmitter Mount Filter Removal,气象雷达接收机/发射机安装座滤波器拆卸,340
34-43-09-400-801,Weather Radar Receiver/Transmitter Mount Filter Installation,气象雷达接收机/发射机安装座滤波器安装,341
34-43-09-100-801,Weather Radar R/T Mount Filter Cleaning,气象雷达R/T 安装座过滤器清洗,342
34-43-11-000-801,Weather Radar Antenna Flat Plate Removal,气象雷达天线平板拆卸,343
34-43-11-400-801,Weather Radar Antenna Flat Plate Installation,气象雷达天线平板安装,344
34-43-11-000-802,Weather Radar Antenna Drive Unit Removal,气象雷达天线驱动组件拆卸,345
34-43-11-400-802,Weather Radar Antenna Drive Unit Installation,气象雷达天线驱动组件安装,346
34-43-21-000-801,WXR Waveguide Removal,WXR 波导拆卸,347
34-43-21-400-801,WXR Waveguide Installation,WXR 波导安装,348
34-43-31-000-801,Weather Radar Receiver/Transmitter Mount Removal,气象雷达接收机/发射机安装座的拆卸,349
34-43-31-400-801,Weather Radar Receiver/Transmitter Mount Installation,气象雷达接收机/发射机安装座的安装,350
34-43-41-000-801,Weather Radar Receiver/Transmitter Removal,气象雷达接收机/发射机拆卸,351
34-43-41-400-801,Weather Radar Receiver/Transmitter Installation,气象雷达接收机/发射机安装,352
34-43-51-000-801,Weather Radar R/T Mount Blower Assembly Removal,气象雷达R/T 安装座鼓风机组件拆卸,353
34-43-51-400-801,Weather Radar R/T Mount Blower Assembly Installation,气象雷达R/T 安装座鼓风机组件安装,354
34-43-91-000-801,Weather Radar Control Panel Removal,气象雷达控制面板拆卸,355
34-43-91-400-801,Weather Radar Control Panel Installation,气象雷达控制面板安装,356
34-45-00-710-801,TCAS - Operational Test,TCAS-操作测试,357
34-45-00-730-801,TCAS - System Test (With the IFR TCAS-201 Test Set),TCAS-系统测试(用IFR TCAS-201测试装置),358
34-45-00-730-802,TCAS - System Test (with the TIC T-49 Test Set),TCAS-系统测试(通过TIC T-49 测试装置),359
34-45-00-730-803,TCAS - System Test (With the IFR-6000 Test Set,TCAS-系统测试(用IFR-6000 测试装置),360
34-45-01-000-801,TCAS Computer Removal,TCAS 计算机拆卸,361
34-45-01-400-801,TCAS Computer Installation,TCAS 计算机安装,362
34-45-02-000-801,TCAS Antenna Removal,TCAS 天线拆卸,363
34-45-02-000-802,TCAS Antenna with Gasket - Removal,带密封垫的TCAS 天线-拆卸,364
34-45-02-400-801,TCAS Antenna Installation,TCAS 天线安装,365
34-45-02-400-802,TCAS Antenna with Gasket - Installation,带密封垫的TCAS 天线-安装,366
34-46-00-470-802,Load the Terrain Database,装载地形数据库,367
34-46-00-700-801,Verify the Terrain Database Part Number,检验地形数据库零件号,368
34-46-00-970-801,Flight History Data Download,飞行历史数据下载,369
34-46-00-710-804-002,Ground Proximity Warning System -Operational Test,近地警告系统GPWS-操作试验,370
34-46-01-000-801,Ground Proximity Warning Computer Removal,近地警告计算机拆卸,371
34-46-01-400-801,Ground Proximity Warning Computer Installation,近地警告计算机安装,372
34-46-02-000-801,Ground Proximity Warning Module Removal,近地警告组件拆卸,373
34-46-02-400-801,Ground Proximity Warning Module Installation,近地警告组件安装,374
34-51-00-710-801,VOR System - Operational Test,VOR 系统-操作测试,375
34-51-00-730-801,VOR System - System Test,VOR 系统-系统测试,376
34-51-01-000-801,VOR/MKR Receiver Removal,VOR/MKR 接收机拆卸,377
34-51-01-400-801,VOR/MKR Receiver Installation,VOR/MKR 接收机安装,378
34-51-02-000-801,VOR/LOC Antenna Removal,VOR/LOC 天线拆卸,379
34-51-02-400-801,VOR/LOC Antenna Installation,VOR/LOC 天线安装,380
34-53-00-710-801,Air Traffic Control System - Operational Test,空中交通管制系统ATC-操作测试,381
34-53-00-730-803,ATC System Test (With the ATC-601 Test Set),ATC 系统测试(用ATC-601 测试装置),382
34-53-00-730-802,System Test - ATC System (With the TIC T-48 or T-49 Series Test Set),系统测试-ATC 系统(通过TIC T-48或T-49 系列测试装置),383
34-53-00-730-805,ATC System - System Test (With the IFR 6000 Test Set,ATC 系统-系统测试(用IFR 6000测试装置),384
34-53-00-730-806,ATC System Test (With the TR-220 Test Set),ATC 系统测试(用TR-220 测试装置),385
34-53-01-000-801,ATC Antenna Removal,ATC 天线拆卸,386
34-53-01-000-802,ATC Antenna with Gasket - Removal,装有密封垫的ATC 天线-拆卸,387
34-53-01-400-801,ATC Antenna Installation,ATC 天线安装,388
34-53-01-400-802,ATC Antenna with Gasket - Installation,装有密封垫的ATC 天线-安装,389
34-53-01-200-801,Air Traffic Control (ATC) Antenna -Inspection/Check,空中交通管制(ATC)天线-检验/检查,390
34-53-02-020-801,ATC Transponder Removal,ATC 应答机拆卸,391
34-53-02-400-801,ATC Transponder Installation,ATC 应答机安装,392
34-53-03-000-801,ATC Control Panel Removal,ATC 控制面板拆卸,393
34-53-03-400-801,ATC Control Panel Installation,ATC 控制面板安装,394
34-53-04-000-801,ATC Antenna Switch Removal,ATC 天线电门拆卸,395
34-53-04-400-801,ATC Antenna Switch Installation,ATC 天线电门安装,396
34-55-00-710-801,DME System - Operational Test,DME 系统-操作试验,397
34-55-00-730-801,DME System - System Test,DME 系统-系统测试,398
34-55-11-000-801,DME Antenna Removal,DME 天线拆卸,399
34-55-11-000-802,DME Antenna with Gasket - Removal,带有垫圈的DME 天线-拆卸,400
34-55-11-400-801,DME Interrogator Removal,DME 天线安装,401
34-55-11-400-802,DME Interrogator Installation,带有垫圈的DME 天线-安装,402
34-55-21-000-801,DME Interrogator Removal,DME 应答机拆卸,403
34-55-21-400-801,DME Interrogator Installation,DME 应答机安装,404
34-57-00-730-802,Automatic Direction Finder System -System Test,自动定向仪系统ADF-系统测试,405
34-57-01-000-801,ADF Antenna Removal,ADF 天线拆卸,406
34-57-01-400-801,ADF Antenna Installation,ADF 天线安装,407
34-57-02-000-801,ADF Control Panel Removal,ADF 控制面板拆卸,408
34-57-02-400-801,ADF Control Panel Installation,ADF 控制面板安装,409
34-57-03-000-801,ADF Receiver Removal,ADF 接收机拆卸,410
34-57-03-400-801,ADF Receiver Installation,ADF 接收机安装,411
34-58-00-710-802,Global Positioning System - Operational Test,全球定位系统GPS-操作测试,412
34-58-00-730-802,Global Positioning System - System Test,全球定位系统GPS-系统测试,413
34-58-02-000-802,GPS Antenna Removal,GPS 天线拆卸,414
34-58-02-400-802,GPS Antenna Installation,安装GPS 天线,415
34-61-00-470-804,FMC Software Installation with an Airborne Data Loader,使用机载数据载入器进行FMC软件安装,416
34-61-00-470-805,FMC Software Installation with a Portable Data Loader,用便携式数据载入器进行FMC 软件安装,417
34-61-00-470-806,FMC Software Crossload,FMC 软件交叉传输,418
34-61-00-750-801,FMC Software Configuration Check,FMC 软件构型检查,419
34-61-00-470-807,CDU Software Installation with an Airborne Data Loader (AIRPLANES WITH LIQUID CRYSTAL DISPLAY CDU),用飞行数据载入器进行CDU 软件安装(带有液晶显示器CDU 的飞机),420
34-61-00-750-802,CDU Software Configuration Check (AIRPLANES WITH LIQUID CRYSTAL DISPLAY CDU),检查CDU 软件配置(带有液晶显示器CDU 的飞机),421
34-61-00-470-809,Software Installation when the Airborne Data Loader is Inoperative,机载数据载入器不工作时的软件安装,422
34-61-00-810-801,FMC Diagnostic Data Transfer,FMC 诊断数据传输,423
34-61-00-400-801,Setting Zero Fuel Weight,设定零燃油重量,424
34-61-00-710-801,Flight Management Computer System -Operational Test,飞行管理计算机系统-操作测试,425
34-61-00-730-801,Flight Management Computer System -System Test,飞行管理计算机系统-系统测试,426
34-61-00-800-801,FMCS Performance Factors -Adjustment,FMCS 性能系数调节,427
34-61-01-100-801,FMCS CDU Cooling Vent and Surfaces Cleaning,FMCS CDU 冷却排放和表面清洗,428
34-61-01-100-802,FMCS CDU Display Cleaning,FMCS CDU 显示器清洁,429
34-61-01-000-801,FMCS CDU Keyboard Removal,FMCS CDU 键盘拆卸,430
34-61-01-400-801,FMCS CDU Keyboard Installation,FMCS CDU 键盘安装,431
34-61-01-710-801,CDU Lamp Test,FMCS 控制显示组件CDU灯泡试验,432
34-61-01-000-802,FMCS Control Display Unit (CDU) Removal,FMCS 控制显示组件(CDU)拆卸,433
34-61-01-400-802,FMCS Control Display Unit (CDU) Installation,FMCS 控制显示组件(CDU)安装,434
34-61-02-000-801,FMCS Computer Removal,FMCS 计算机拆卸,435
34-61-02-400-801,FMCS Computer Installation,FMCS 计算机安装,436
34-61-03-100-801,Airborne Data Loader Head Cleaning,机载数据载入器磁头清洗,437
34-61-03-000-801,Airborne Data Loader Removal,机载数据载入器拆卸,438
34-61-03-400-801,Airborne Data Loader Installation,机载数据载入器安装,439
35-00-00,OXYGEN - MAINTENANCE PRACTICES,氧气-维护实施,440
21-51-02-000-801,Air Conditioning Accessory Unit (ACAU) Removal,空调附件组件(ACAU)的拆卸,441
21-51-02-400-801,Air Conditioning Accessory Unit (ACAU) Installation,安装空调附件组件(ACAU),442
21-51-02-710-801-001,Air Conditioning Accessory Unit -Operational Test,空调附件组件-操作试验,443
21-51-02-710-802-002,Air Conditioning Accessory Unit -Operational Test,空调附件组件-操作试验,444
21-51-03,HEAT EXCHANGER AND PLENUM/DIFFUSER ASSEMBLY - REMOVAL/INSTALLATION,热交换器和通风装置/扩散器组件-拆卸/安装,445
21-51-04,AIR CYCLE MACHINE - REMOVAL/INSTALLATION,空气循环机-拆卸/安装,446
21-51-05,WATER SEPARATOR - MAINTENANCE PRACTICES,水分离器-维护实施,447
21-51-06,WATER SPRAY INJECTOR - REMOVAL/INSTALLATION,喷水器-拆卸/安装,448
21-51-07,CONDITIONED AIR CHECK VALVE -REMOVAL/INSTALLATION,调节空气单向活门-拆卸/安装,449
21-51-08,HIGH PRESSURE WATER SEPARATOR (HPWS) - REMOVAL/INSTALLATION,高压水分离器(HPWS)-拆卸/安装,450
21-51-09,LOW PRESSURE WATER SYSTEM MIX MUFF - REMOVAL/INSTALLATION,低压水系统混合套管-拆卸/安装,451
21-51-10,TEMPERATURE CONTROL VALVE -REMOVAL/INSTALLATION,温度控制活门-拆卸/安装,452
21-51-11,STANDBY TEMPERATURE CONTROL VALVE - REMOVAL/INSTALLATION,备用温度控制活门-拆卸/安装,453
35-00-00-910-801,Oxygen System General Maintenance Practices,氧气系统常规维护实施,454
35-00-00-910-802,Safety Precautions,安全预防措施,455
35-00-00-910-803,Maintenance Practices,维护措施,456
35-00-00-790-801,Leak Detection,渗漏检测,457
35-00-00-420-801,Installation of Caps on Open Oxygen Lines,在开放的氧气管上安装盖子,458
35-00-00-910-804,Oxygen Tubing Removal and Installation,氧气导管拆卸和安装,459
35-00-00-600-801,Servicing of the Crew Oxygen System,机组氧气系统勤务,460
35-00-00-600-802,Servicing of the Passenger Oxygen System,旅客供氧系统勤务,461
35-00-00-600-803,Portable Oxygen System Servicing,便携式氧气系统勤务,462
35-00-00-100-801,Clean the Oxygen System Components,清洁氧气系统部件,463
35-12-00,CREW OXYGEN SYSTEM - MAINTENANCE PRACTICES,机组氧气系统-维护实施,464
35-12-00-700-801,Crew Oxygen Stowage Box Test (Mask Stowed in Stowage Box),机组氧气储存盒测试(面罩存放在储存盒内),465
35-12-00-700-802,Crew Oxygen Mask-Regulator Test,机组氧气面罩-调节器测试,466
35-12-00-710-801,Crew Oxygen Pressure Indication Operational Test,机组氧气压力指示操作测试,467
